Date,Open,High,Low,Close,Volume,OpenInterest
2006-10-30,2003.63,2003.63,1989.90,2002.46,7486190,0.00
2006-10-31,2001.96,2009.92,1995.00,2002.40,7836840,0.00
2006-11-01,2001.90,2014.78,1999.89,2007.17,8197350,0.00
2006-11-02,2001.98,2005.36,1980.82,1987.31,10470940,0.00
2006-11-03,1989.86,2005.22,1985.92,1995.23,8930430,0.00
2006-11-06,1995.74,2022.61,1995.74,2022.61,7171820,0.00
2006-11-07,2023.82,2038.00,2022.76,2036.43,6812460,0.00
2006-11-08,2032.46,2039.50,2023.60,2036.90,8151480,0.00
2006-11-09,2035.58,2040.85,2029.60,2036.50,6411850,0.00
2006-11-10,2033.55,2036.21,2024.48,2031.92,5901190,0.00
2006-11-13,2031.50,2047.78,2029.76,2043.07,6662030,0.00
2006-11-14,2043.56,2048.52,2034.26,2042.16,8366870,0.00
2006-11-15,2044.70,2055.26,2044.70,2054.42,6971210,0.00
2006-11-16,2053.86,2058.40,2048.34,2054.86,6416660,0.00
2006-11-17,2053.39,2053.62,2033.02,2039.18,9257990,0.00
2006-11-20,2037.30,2050.52,2024.72,2048.37,8018770,0.00
2006-11-21,2047.64,2056.14,2045.46,2048.03,7562170,0.00
2006-11-22,2052.96,2059.20,2042.36,2047.48,7590390,0.00
2006-11-23,2049.98,2052.59,2035.16,2042.88,3850920,0.00
2006-11-24,2038.07,2039.22,2014.15,2024.08,10156310,0.00
2006-11-27,2022.52,2026.84,1989.12,1989.12,11929550,0.00
2006-11-28,1988.08,1995.38,1975.97,1987.56,15147660,0.00
2006-11-29,1991.76,2011.94,1991.76,2011.54,9297930,0.00
2006-11-30,2013.73,2018.36,1991.52,1993.62,12093620,0.00
2006-12-01,1996.52,2005.98,1957.23,1966.04,12688540,0.00
2006-12-04,1967.90,1982.58,1963.70,1981.46,8253050,0.00
2006-12-05,1983.30,2007.28,1980.53,2003.97,11260880,0.00
2006-12-06,2003.88,2007.90,1993.58,2001.16,7183380,0.00
2006-12-07,1998.54,2019.62,1995.92,2009.34,8856680,0.00
2006-12-08,2005.82,2014.07,1990.33,2009.94,10908330,0.00
2006-12-11,2012.07,2027.87,2012.07,2026.44,9942010,0.00
2006-12-12,2026.28,2031.10,2022.01,2029.87,13477330,0.00
2006-12-13,2031.57,2048.14,2027.32,2047.16,14595720,0.00
2006-12-14,2050.24,2061.45,2049.99,2059.42,11208630,0.00
2006-12-15,2059.54,2073.69,2059.54,2070.33,10812970,0.00
2006-12-18,2070.50,2070.73,2064.82,2065.03,3794550,0.00
2006-12-19,2060.50,2060.50,2042.59,2050.24,7569380,0.00
2006-12-20,2054.15,2065.40,2054.15,2059.27,3749340,0.00
2006-12-21,2055.93,2062.64,2052.23,2056.05,3746080,0.00
2006-12-22,2054.93,2054.93,2036.31,2036.75,3783530,0.00
2006-12-27,2039.85,2067.43,2039.85,2067.43,3110030,0.00
2006-12-28,2068.72,2071.03,2062.57,2065.33,2822950,0.00
2006-12-29,2065.06,2071.00,2059.97,2059.97,2058160,0.00
